SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2010-2011,PUBLIC,REGION 2,GRADE 3,FEMALE,"  33,825 "
2010-2011,PUBLIC,REGION 3,GRADE 3,FEMALE,"  100,933 "
2010-2011,PUBLIC,REGION 4A,GRADE 3,FEMALE,"  122,580 "
2010-2011,PUBLIC,REGION 4B,GRADE 3,FEMALE,"  36,607 "
2010-2011,PUBLIC,REGION 5,GRADE 3,FEMALE,"  75,330 "
2010-2011,PUBLIC,REGION 6,GRADE 3,FEMALE,"  77,145 "
2010-2011,PUBLIC,REGION 7,GRADE 3,FEMALE,"  76,214 "
2010-2011,PUBLIC,REGION 8,GRADE 3,FEMALE,"  55,955 "
2010-2011,PUBLIC,REGION 9,GRADE 3,FEMALE,"  44,224 "
2010-2011,PUBLIC,REGION 10,GRADE 3,FEMALE,"  50,502 "
2010-2011,PUBLIC,REGION 11,GRADE 3,FEMALE,"  50,901 "
2010-2011,PUBLIC,REGION 12,GRADE 3,FEMALE,"  48,830 "
2010-2011,PUBLIC,CARAGA,GRADE 3,FEMALE,"  30,850 "
2010-2011,PUBLIC,BARMM,GRADE 3,FEMALE,"  64,798 "
2010-2011,PUBLIC,CAR,GRADE 3,FEMALE,"  16,889 "
2010-2011,PUBLIC,NCR,GRADE 3,FEMALE,"  98,467 "
2010-2011,PRIVATE,REGION 1,GRADE 3,FEMALE,"  3,990 "
2010-2011,PRIVATE,REGION 2,GRADE 3,FEMALE,"  2,003 "
2010-2011,PRIVATE,REGION 3,GRADE 3,FEMALE,"  13,820 "
2010-2011,PRIVATE,REGION 4A,GRADE 3,FEMALE,"  20,604 "
2010-2011,PRIVATE,REGION 4B,GRADE 3,FEMALE,"  1,244 "
2010-2011,PRIVATE,REGION 5,GRADE 3,FEMALE,"  2,380 "
2010-2011,PRIVATE,REGION 6,GRADE 3,FEMALE,"  4,214 "
2010-2011,PRIVATE,REGION 7,GRADE 3,FEMALE,"  5,583 "
2010-2011,PRIVATE,REGION 8,GRADE 3,FEMALE,"  1,237 "
2010-2011,PRIVATE,REGION 9,GRADE 3,FEMALE,"  1,078 "
2010-2011,PRIVATE,REGION 10,GRADE 3,FEMALE,"  2,976 "
2010-2011,PRIVATE,REGION 11,GRADE 3,FEMALE,"  3,656 "
2010-2011,PRIVATE,REGION 12,GRADE 3,FEMALE,"  2,558 "
2010-2011,PRIVATE,CARAGA,GRADE 3,FEMALE,  788 
2010-2011,PRIVATE,BARMM,GRADE 3,FEMALE,"  1,056 "
2010-2011,PRIVATE,CAR,GRADE 3,FEMALE,"  1,829 "
2010-2011,PRIVATE,NCR,GRADE 3,FEMALE,"  24,287 "
2010-2011,SUCSLUCS,REGION 1,GRADE 3,FEMALE,  151 
2010-2011,SUCSLUCS,REGION 2,GRADE 3,FEMALE, - 
2010-2011,SUCSLUCS,REGION 3,GRADE 3,FEMALE, - 
2010-2011,SUCSLUCS,REGION 4A,GRADE 3,FEMALE,  182 
2010-2011,SUCSLUCS,REGION 4B,GRADE 3,FEMALE,  86 
2010-2011,SUCSLUCS,REGION 5,GRADE 3,FEMALE,  119 
2010-2011,SUCSLUCS,REGION 6,GRADE 3,FEMALE,  123 
2010-2011,SUCSLUCS,REGION 7,GRADE 3,FEMALE,  54 
2010-2011,SUCSLUCS,REGION 8,GRADE 3,FEMALE,  35 
2010-2011,SUCSLUCS,REGION 9,GRADE 3,FEMALE,  85 
2010-2011,SUCSLUCS,REGION 10,GRADE 3,FEMALE,  34 
2010-2011,SUCSLUCS,REGION 11,GRADE 3,FEMALE, - 
2010-2011,SUCSLUCS,REGION 12,GRADE 3,FEMALE,  33 
2010-2011,SUCSLUCS,CARAGA,GRADE 3,FEMALE,  14 
2010-2011,SUCSLUCS,BARMM,GRADE 3,FEMALE,  82 
2010-2011,SUCSLUCS,CAR,GRADE 3,FEMALE,  46 
2010-2011,SUCSLUCS,NCR,GRADE 3,FEMALE,  128 
2010-2011,PUBLIC,REGION 1,GRADE 4,MALE,"  52,012 "
2010-2011,PUBLIC,REGION 2,GRADE 4,MALE,"  34,919 "
2010-2011,PUBLIC,REGION 3,GRADE 4,MALE,"  107,013 "
2010-2011,PUBLIC,REGION 4A,GRADE 4,MALE,"  125,669 "
2010-2011,PUBLIC,REGION 4B,GRADE 4,MALE,"  36,864 "
2010-2011,PUBLIC,REGION 5,GRADE 4,MALE,"  77,702 "
2010-2011,PUBLIC,REGION 6,GRADE 4,MALE,"  80,637 "
2010-2011,PUBLIC,REGION 7,GRADE 4,MALE,"  79,657 "
2010-2011,PUBLIC,REGION 8,GRADE 4,MALE,"  57,538 "
2010-2011,PUBLIC,REGION 9,GRADE 4,MALE,"  42,784 "
2010-2011,PUBLIC,REGION 10,GRADE 4,MALE,"  49,866 "
2010-2011,PUBLIC,REGION 11,GRADE 4,MALE,"  49,083 "
2010-2011,PUBLIC,REGION 12,GRADE 4,MALE,"  46,946 "
2010-2011,PUBLIC,CARAGA,GRADE 4,MALE,"  31,664 "
2010-2011,PUBLIC,BARMM,GRADE 4,MALE,"  44,770 "
2010-2011,PUBLIC,CAR,GRADE 4,MALE,"  17,968 "
2010-2011,PUBLIC,NCR,GRADE 4,MALE,"  102,674 "
2010-2011,PRIVATE,REGION 1,GRADE 4,MALE,"  4,093 "
2010-2011,PRIVATE,REGION 2,GRADE 4,MALE,"  2,060 "
2010-2011,PRIVATE,REGION 3,GRADE 4,MALE,"  14,347 "
2010-2011,PRIVATE,REGION 4A,GRADE 4,MALE,"  21,448 "
2010-2011,PRIVATE,REGION 4B,GRADE 4,MALE,"  1,262 "
2010-2011,PRIVATE,REGION 5,GRADE 4,MALE,"  2,462 "
2010-2011,PRIVATE,REGION 6,GRADE 4,MALE,"  4,411 "
2010-2011,PRIVATE,REGION 7,GRADE 4,MALE,"  5,841 "
2010-2011,PRIVATE,REGION 8,GRADE 4,MALE,"  1,352 "
2010-2011,PRIVATE,REGION 9,GRADE 4,MALE,"  1,125 "
2010-2011,PRIVATE,REGION 10,GRADE 4,MALE,"  3,128 "
2010-2011,PRIVATE,REGION 11,GRADE 4,MALE,"  3,759 "
2010-2011,PRIVATE,REGION 12,GRADE 4,MALE,"  2,543 "
2010-2011,PRIVATE,CARAGA,GRADE 4,MALE,  818 
2010-2011,PRIVATE,BARMM,GRADE 4,MALE,  907 
2010-2011,PRIVATE,CAR,GRADE 4,MALE,"  1,971 "
2010-2011,PRIVATE,NCR,GRADE 4,MALE,"  25,389 "
2010-2011,SUCSLUCS,REGION 1,GRADE 4,MALE,  123 
2010-2011,SUCSLUCS,REGION 2,GRADE 4,MALE, - 
2010-2011,SUCSLUCS,REGION 3,GRADE 4,MALE, - 
2010-2011,SUCSLUCS,REGION 4A,GRADE 4,MALE,  186 
2010-2011,SUCSLUCS,REGION 4B,GRADE 4,MALE,  73 
2010-2011,SUCSLUCS,REGION 5,GRADE 4,MALE,  111 
2010-2011,SUCSLUCS,REGION 6,GRADE 4,MALE,  115 
2010-2011,SUCSLUCS,REGION 7,GRADE 4,MALE,  18 
2010-2011,SUCSLUCS,REGION 8,GRADE 4,MALE,  39 
2010-2011,SUCSLUCS,REGION 9,GRADE 4,MALE,  70 
2010-2011,SUCSLUCS,REGION 10,GRADE 4,MALE,  35 
2010-2011,SUCSLUCS,REGION 11,GRADE 4,MALE, - 
2010-2011,SUCSLUCS,REGION 12,GRADE 4,MALE,  27 
2010-2011,SUCSLUCS,CARAGA,GRADE 4,MALE,  10 
2010-2011,SUCSLUCS,BARMM,GRADE 4,MALE,  73 
2010-2011,SUCSLUCS,CAR,GRADE 4,MALE,  49 
2010-2011,SUCSLUCS,NCR,GRADE 4,MALE,  133 
2010-2011,PUBLIC,REGION 1,GRADE 4,FEMALE,"  48,773 "
2010-2011,PUBLIC,REGION 2,GRADE 4,FEMALE,"  33,216 "
2010-2011,PUBLIC,REGION 3,GRADE 4,FEMALE,"  101,861 "
2010-2011,PUBLIC,REGION 4A,GRADE 4,FEMALE,"  119,217 "
2010-2011,PUBLIC,REGION 4B,GRADE 4,FEMALE,"  35,033 "
2010-2011,PUBLIC,REGION 5,GRADE 4,FEMALE,"  72,539 "
2010-2011,PUBLIC,REGION 6,GRADE 4,FEMALE,"  75,792 "
2010-2011,PUBLIC,REGION 7,GRADE 4,FEMALE,"  75,271 "
2010-2011,PUBLIC,REGION 8,GRADE 4,FEMALE,"  54,760 "
2010-2011,PUBLIC,REGION 9,GRADE 4,FEMALE,"  41,433 "
2010-2011,PUBLIC,REGION 10,GRADE 4,FEMALE,"  48,713 "
2010-2011,PUBLIC,REGION 11,GRADE 4,FEMALE,"  48,044 "
2010-2011,PUBLIC,REGION 12,GRADE 4,FEMALE,"  47,247 "
2010-2011,PUBLIC,CARAGA,GRADE 4,FEMALE,"  30,076 "
2010-2011,PUBLIC,BARMM,GRADE 4,FEMALE,"  50,661 "
2010-2011,PUBLIC,CAR,GRADE 4,FEMALE,"  16,792 "
2010-2011,PUBLIC,NCR,GRADE 4,FEMALE,"  97,256 "
2010-2011,PRIVATE,REGION 1,GRADE 4,FEMALE,"  3,906 "
2010-2011,PRIVATE,REGION 2,GRADE 4,FEMALE,"  1,867 "
2010-2011,PRIVATE,REGION 3,GRADE 4,FEMALE,"  13,530 "
2010-2011,PRIVATE,REGION 4A,GRADE 4,FEMALE,"  20,453 "
2010-2011,PRIVATE,REGION 4B,GRADE 4,FEMALE,"  1,208 "
2010-2011,PRIVATE,REGION 5,GRADE 4,FEMALE,"  2,291 "
2010-2011,PRIVATE,REGION 6,GRADE 4,FEMALE,"  4,190 "
2010-2011,PRIVATE,REGION 7,GRADE 4,FEMALE,"  5,683 "
2010-2011,PRIVATE,REGION 8,GRADE 4,FEMALE,"  1,177 "
2010-2011,PRIVATE,REGION 9,GRADE 4,FEMALE,"  1,054 "
2010-2011,PRIVATE,REGION 10,GRADE 4,FEMALE,"  2,863 "
2010-2011,PRIVATE,REGION 11,GRADE 4,FEMALE,"  3,448 "
2010-2011,PRIVATE,REGION 12,GRADE 4,FEMALE,"  2,362 "
2010-2011,PRIVATE,CARAGA,GRADE 4,FEMALE,  735 
2010-2011,PRIVATE,BARMM,GRADE 4,FEMALE,"  1,006 "
2010-2011,PRIVATE,CAR,GRADE 4,FEMALE,"  1,852 "
2010-2011,PRIVATE,NCR,GRADE 4,FEMALE,"  24,308 "
2010-2011,SUCSLUCS,REGION 1,GRADE 4,FEMALE,  143 
2010-2011,SUCSLUCS,REGION 2,GRADE 4,FEMALE, - 
2010-2011,SUCSLUCS,REGION 3,GRADE 4,FEMALE, - 
2010-2011,SUCSLUCS,REGION 4A,GRADE 4,FEMALE,  187 
2010-2011,SUCSLUCS,REGION 4B,GRADE 4,FEMALE,  105 
2010-2011,SUCSLUCS,REGION 5,GRADE 4,FEMALE,  116 
2010-2011,SUCSLUCS,REGION 6,GRADE 4,FEMALE,  134 
2010-2011,SUCSLUCS,REGION 7,GRADE 4,FEMALE,  25 
2010-2011,SUCSLUCS,REGION 8,GRADE 4,FEMALE,  45 
2010-2011,SUCSLUCS,REGION 9,GRADE 4,FEMALE,  78 
2010-2011,SUCSLUCS,REGION 10,GRADE 4,FEMALE,  40 
2010-2011,SUCSLUCS,REGION 11,GRADE 4,FEMALE, - 
2010-2011,SUCSLUCS,REGION 12,GRADE 4,FEMALE,  32 
2010-2011,SUCSLUCS,CARAGA,GRADE 4,FEMALE,  23 
2010-2011,SUCSLUCS,BARMM,GRADE 4,FEMALE,  82 
2010-2011,SUCSLUCS,CAR,GRADE 4,FEMALE,  46 
2010-2011,SUCSLUCS,NCR,GRADE 4,FEMALE,  126 
2010-2011,PUBLIC,REGION 1,GRADE 5,MALE,"  50,396 "
2010-2011,PUBLIC,REGION 2,GRADE 5,MALE,"  33,462 "
2010-2011,PUBLIC,REGION 3,GRADE 5,MALE,"  102,420 "
2010-2011,PUBLIC,REGION 4A,GRADE 5,MALE,"  119,020 "
2010-2011,PUBLIC,REGION 4B,GRADE 5,MALE,"  34,298 "
2010-2011,PUBLIC,REGION 5,GRADE 5,MALE,"  72,542 "
2010-2011,PUBLIC,REGION 6,GRADE 5,MALE,"  75,804 "
2010-2011,PUBLIC,REGION 7,GRADE 5,MALE,"  74,713 "
2010-2011,PUBLIC,REGION 8,GRADE 5,MALE,"  53,235 "
2010-2011,PUBLIC,REGION 9,GRADE 5,MALE,"  38,968 "
2010-2011,PUBLIC,REGION 10,GRADE 5,MALE,"  46,188 "
2010-2011,PUBLIC,REGION 11,GRADE 5,MALE,"  44,843 "
2010-2011,PUBLIC,REGION 12,GRADE 5,MALE,"  42,421 "
2010-2011,PUBLIC,CARAGA,GRADE 5,MALE,"  28,547 "
2010-2011,PUBLIC,BARMM,GRADE 5,MALE,"  35,057 "
2010-2011,PUBLIC,CAR,GRADE 5,MALE,"  16,994 "
2010-2011,PUBLIC,NCR,GRADE 5,MALE,"  99,297 "
2010-2011,PRIVATE,REGION 1,GRADE 5,MALE,"  3,895 "
2010-2011,PRIVATE,REGION 2,GRADE 5,MALE,"  1,963 "
2010-2011,PRIVATE,REGION 3,GRADE 5,MALE,"  14,028 "
2010-2011,PRIVATE,REGION 4A,GRADE 5,MALE,"  20,650 "
2010-2011,PRIVATE,REGION 4B,GRADE 5,MALE,"  1,242 "
2010-2011,PRIVATE,REGION 5,GRADE 5,MALE,"  2,352 "
2010-2011,PRIVATE,REGION 6,GRADE 5,MALE,"  4,051 "
2010-2011,PRIVATE,REGION 7,GRADE 5,MALE,"  5,542 "
2010-2011,PRIVATE,REGION 8,GRADE 5,MALE,"  1,291 "
2010-2011,PRIVATE,REGION 9,GRADE 5,MALE,"  1,041 "
2010-2011,PRIVATE,REGION 10,GRADE 5,MALE,"  2,992 "
2010-2011,PRIVATE,REGION 11,GRADE 5,MALE,"  3,528 "
2010-2011,PRIVATE,REGION 12,GRADE 5,MALE,"  2,416 "
2010-2011,PRIVATE,CARAGA,GRADE 5,MALE,  736 
2010-2011,PRIVATE,BARMM,GRADE 5,MALE,  796 
2010-2011,PRIVATE,CAR,GRADE 5,MALE,"  1,885 "
2010-2011,PRIVATE,NCR,GRADE 5,MALE,"  24,434 "
2010-2011,SUCSLUCS,REGION 1,GRADE 5,MALE,  134 
2010-2011,SUCSLUCS,REGION 2,GRADE 5,MALE, - 
2010-2011,SUCSLUCS,REGION 3,GRADE 5,MALE, - 
2010-2011,SUCSLUCS,REGION 4A,GRADE 5,MALE,  166 
2010-2011,SUCSLUCS,REGION 4B,GRADE 5,MALE,  86 
2010-2011,SUCSLUCS,REGION 5,GRADE 5,MALE,  127 
2010-2011,SUCSLUCS,REGION 6,GRADE 5,MALE,  128 
2010-2011,SUCSLUCS,REGION 7,GRADE 5,MALE,  15 
2010-2011,SUCSLUCS,REGION 8,GRADE 5,MALE,  39 
2010-2011,SUCSLUCS,REGION 9,GRADE 5,MALE,  75 
2010-2011,SUCSLUCS,REGION 10,GRADE 5,MALE,  35 
2010-2011,SUCSLUCS,REGION 11,GRADE 5,MALE, - 
2010-2011,SUCSLUCS,REGION 12,GRADE 5,MALE,  27 
2010-2011,SUCSLUCS,CARAGA,GRADE 5,MALE,  12 
2010-2011,SUCSLUCS,BARMM,GRADE 5,MALE,  57 
2010-2011,SUCSLUCS,CAR,GRADE 5,MALE,  47 
2010-2011,SUCSLUCS,NCR,GRADE 5,MALE,  128 
2010-2011,PUBLIC,REGION 1,GRADE 5,FEMALE,"  47,641 "
2010-2011,PUBLIC,REGION 2,GRADE 5,FEMALE,"  32,048 "
2010-2011,PUBLIC,REGION 3,GRADE 5,FEMALE,"  98,422 "
2010-2011,PUBLIC,REGION 4A,GRADE 5,FEMALE,"  115,903 "
2010-2011,PUBLIC,REGION 4B,GRADE 5,FEMALE,"  33,074 "
2010-2011,PUBLIC,REGION 5,GRADE 5,FEMALE,"  69,337 "
2010-2011,PUBLIC,REGION 6,GRADE 5,FEMALE,"  72,687 "
2010-2011,PUBLIC,REGION 7,GRADE 5,FEMALE,"  71,720 "
2010-2011,PUBLIC,REGION 8,GRADE 5,FEMALE,"  51,656 "
2010-2011,PUBLIC,REGION 9,GRADE 5,FEMALE,"  39,303 "
2010-2011,PUBLIC,REGION 10,GRADE 5,FEMALE,"  46,500 "
2010-2011,PUBLIC,REGION 11,GRADE 5,FEMALE,"  44,878 "
2010-2011,PUBLIC,REGION 12,GRADE 5,FEMALE,"  43,567 "
2010-2011,PUBLIC,CARAGA,GRADE 5,FEMALE,"  28,269 "
2010-2011,PUBLIC,BARMM,GRADE 5,FEMALE,"  41,274 "
2010-2011,PUBLIC,CAR,GRADE 5,FEMALE,"  16,083 "
2010-2011,PUBLIC,NCR,GRADE 5,FEMALE,"  96,098 "
2010-2011,PRIVATE,REGION 1,GRADE 5,FEMALE,"  3,717 "
2010-2011,PRIVATE,REGION 2,GRADE 5,FEMALE,"  1,763 "
2010-2011,PRIVATE,REGION 3,GRADE 5,FEMALE,"  13,243 "
2010-2011,PRIVATE,REGION 4A,GRADE 5,FEMALE,"  19,948 "
2010-2011,PRIVATE,REGION 4B,GRADE 5,FEMALE,"  1,119 "
2010-2011,PRIVATE,REGION 5,GRADE 5,FEMALE,"  2,123 "
2010-2011,PRIVATE,REGION 6,GRADE 5,FEMALE,"  3,797 "
2010-2011,PRIVATE,REGION 7,GRADE 5,FEMALE,"  5,216 "
2010-2011,PRIVATE,REGION 8,GRADE 5,FEMALE,"  1,272 "
2010-2011,PRIVATE,REGION 9,GRADE 5,FEMALE,  909 
2010-2011,PRIVATE,REGION 10,GRADE 5,FEMALE,"  2,783 "
2010-2011,PRIVATE,REGION 11,GRADE 5,FEMALE,"  3,348 "
2010-2011,PRIVATE,REGION 12,GRADE 5,FEMALE,"  2,271 "
2010-2011,PRIVATE,CARAGA,GRADE 5,FEMALE,  670 
2010-2011,PRIVATE,BARMM,GRADE 5,FEMALE,"  1,007 "
2010-2011,PRIVATE,CAR,GRADE 5,FEMALE,"  1,847 "
2010-2011,PRIVATE,NCR,GRADE 5,FEMALE,"  23,617 "
2010-2011,SUCSLUCS,REGION 1,GRADE 5,FEMALE,  132 
2010-2011,SUCSLUCS,REGION 2,GRADE 5,FEMALE, - 
2010-2011,SUCSLUCS,REGION 3,GRADE 5,FEMALE, - 
2010-2011,SUCSLUCS,REGION 4A,GRADE 5,FEMALE,  161 
2010-2011,SUCSLUCS,REGION 4B,GRADE 5,FEMALE,  104 
2010-2011,SUCSLUCS,REGION 5,GRADE 5,FEMALE,  113 
2010-2011,SUCSLUCS,REGION 6,GRADE 5,FEMALE,  103 
2010-2011,SUCSLUCS,REGION 7,GRADE 5,FEMALE,  28 
2010-2011,SUCSLUCS,REGION 8,GRADE 5,FEMALE,  41 
2010-2011,SUCSLUCS,REGION 9,GRADE 5,FEMALE,  97 
2010-2011,SUCSLUCS,REGION 10,GRADE 5,FEMALE,  34 
2010-2011,SUCSLUCS,REGION 11,GRADE 5,FEMALE, - 
2010-2011,SUCSLUCS,REGION 12,GRADE 5,FEMALE,  30 
2010-2011,SUCSLUCS,CARAGA,GRADE 5,FEMALE,  17 
2010-2011,SUCSLUCS,BARMM,GRADE 5,FEMALE,  73 
2010-2011,SUCSLUCS,CAR,GRADE 5,FEMALE,  45 
2010-2011,SUCSLUCS,NCR,GRADE 5,FEMALE,  125 
2010-2011,PUBLIC,REGION 1,GRADE 6,MALE,"  47,275 "
2010-2011,PUBLIC,REGION 2,GRADE 6,MALE,"  31,689 "
2010-2011,PUBLIC,REGION 3,GRADE 6,MALE,"  95,309 "
2010-2011,PUBLIC,REGION 4A,GRADE 6,MALE,"  110,464 "
2010-2011,PUBLIC,REGION 4B,GRADE 6,MALE,"  31,261 "
2010-2011,PUBLIC,REGION 5,GRADE 6,MALE,"  67,228 "
2010-2011,PUBLIC,REGION 6,GRADE 6,MALE,"  70,757 "
2010-2011,PUBLIC,REGION 7,GRADE 6,MALE,"  66,970 "
2010-2011,PUBLIC,REGION 8,GRADE 6,MALE,"  47,949 "
2010-2011,PUBLIC,REGION 9,GRADE 6,MALE,"  34,953 "
2010-2011,PUBLIC,REGION 10,GRADE 6,MALE,"  41,270 "
2010-2011,PUBLIC,REGION 11,GRADE 6,MALE,"  40,081 "
2010-2011,PUBLIC,REGION 12,GRADE 6,MALE,"  37,755 "
2010-2011,PUBLIC,CARAGA,GRADE 6,MALE,"  25,987 "
2010-2011,PUBLIC,BARMM,GRADE 6,MALE,"  29,741 "
2010-2011,PUBLIC,CAR,GRADE 6,MALE,"  15,429 "
2010-2011,PUBLIC,NCR,GRADE 6,MALE,"  92,635 "
2010-2011,PRIVATE,REGION 1,GRADE 6,MALE,"  3,693 "
2010-2011,PRIVATE,REGION 2,GRADE 6,MALE,"  1,805 "
2010-2011,PRIVATE,REGION 3,GRADE 6,MALE,"  13,107 "
2010-2011,PRIVATE,REGION 4A,GRADE 6,MALE,"  19,954 "
2010-2011,PRIVATE,REGION 4B,GRADE 6,MALE,"  1,108 "
2010-2011,PRIVATE,REGION 5,GRADE 6,MALE,"  2,231 "
2010-2011,PRIVATE,REGION 6,GRADE 6,MALE,"  4,123 "
2010-2011,PRIVATE,REGION 7,GRADE 6,MALE,"  5,332 "
2010-2011,PRIVATE,REGION 8,GRADE 6,MALE,"  1,201 "
2010-2011,PRIVATE,REGION 9,GRADE 6,MALE,"  1,029 "
2010-2011,PRIVATE,REGION 10,GRADE 6,MALE,"  2,830 "
2010-2011,PRIVATE,REGION 11,GRADE 6,MALE,"  3,377 "
2010-2011,PRIVATE,REGION 12,GRADE 6,MALE,"  2,225 "
2010-2011,PRIVATE,CARAGA,GRADE 6,MALE,  749 
2010-2011,PRIVATE,BARMM,GRADE 6,MALE,  813 
2010-2011,PRIVATE,CAR,GRADE 6,MALE,"  1,784 "
2010-2011,PRIVATE,NCR,GRADE 6,MALE,"  26,369 "
2010-2011,SUCSLUCS,REGION 1,GRADE 6,MALE,  111 
2010-2011,SUCSLUCS,REGION 2,GRADE 6,MALE, - 
2010-2011,SUCSLUCS,REGION 3,GRADE 6,MALE, - 
2010-2011,SUCSLUCS,REGION 4A,GRADE 6,MALE,  151 
2010-2011,SUCSLUCS,REGION 4B,GRADE 6,MALE,  100 
2010-2011,SUCSLUCS,REGION 5,GRADE 6,MALE,  84 
2010-2011,SUCSLUCS,REGION 6,GRADE 6,MALE,  88 
2010-2011,SUCSLUCS,REGION 7,GRADE 6,MALE,  12 
2010-2011,SUCSLUCS,REGION 8,GRADE 6,MALE,  31 
2010-2011,SUCSLUCS,REGION 9,GRADE 6,MALE,  81 
2010-2011,SUCSLUCS,REGION 10,GRADE 6,MALE,  36 
2010-2011,SUCSLUCS,REGION 11,GRADE 6,MALE, - 
2010-2011,SUCSLUCS,REGION 12,GRADE 6,MALE,  24 
2010-2011,SUCSLUCS,CARAGA,GRADE 6,MALE,  11 
2010-2011,SUCSLUCS,BARMM,GRADE 6,MALE,  52 
2010-2011,SUCSLUCS,CAR,GRADE 6,MALE,  42 
2010-2011,SUCSLUCS,NCR,GRADE 6,MALE,  120 
2010-2011,PUBLIC,REGION 1,GRADE 6,FEMALE,"  44,874 "
2010-2011,PUBLIC,REGION 2,GRADE 6,FEMALE,"  30,629 "
2010-2011,PUBLIC,REGION 3,GRADE 6,FEMALE,"  92,002 "
2010-2011,PUBLIC,REGION 4A,GRADE 6,FEMALE,"  108,084 "
2010-2011,PUBLIC,REGION 4B,GRADE 6,FEMALE,"  30,810 "
2010-2011,PUBLIC,REGION 5,GRADE 6,FEMALE,"  66,181 "
2010-2011,PUBLIC,REGION 6,GRADE 6,FEMALE,"  69,551 "
2010-2011,PUBLIC,REGION 7,GRADE 6,FEMALE,"  65,962 "
2010-2011,PUBLIC,REGION 8,GRADE 6,FEMALE,"  48,750 "
2010-2011,PUBLIC,REGION 9,GRADE 6,FEMALE,"  36,457 "
2010-2011,PUBLIC,REGION 10,GRADE 6,FEMALE,"  42,496 "
2010-2011,PUBLIC,REGION 11,GRADE 6,FEMALE,"  41,734 "
2010-2011,PUBLIC,REGION 12,GRADE 6,FEMALE,"  39,247 "
2010-2011,PUBLIC,CARAGA,GRADE 6,FEMALE,"  26,031 "
2010-2011,PUBLIC,BARMM,GRADE 6,FEMALE,"  35,938 "
2010-2011,PUBLIC,CAR,GRADE 6,FEMALE,"  15,196 "
2010-2011,PUBLIC,NCR,GRADE 6,FEMALE,"  89,684 "
2010-2011,PRIVATE,REGION 1,GRADE 6,FEMALE,"  3,501 "
2010-2011,PRIVATE,REGION 2,GRADE 6,FEMALE,"  1,730 "
2010-2011,PRIVATE,REGION 3,GRADE 6,FEMALE,"  12,794 "
2010-2011,PRIVATE,REGION 4A,GRADE 6,FEMALE,"  19,237 "
2010-2011,PRIVATE,REGION 4B,GRADE 6,FEMALE,"  1,066 "
2010-2011,PRIVATE,REGION 5,GRADE 6,FEMALE,"  2,033 "
2010-2011,PRIVATE,REGION 6,GRADE 6,FEMALE,"  3,809 "
2010-2011,PRIVATE,REGION 7,GRADE 6,FEMALE,"  5,025 "
2010-2011,PRIVATE,REGION 8,GRADE 6,FEMALE,"  1,077 "
2010-2011,PRIVATE,REGION 9,GRADE 6,FEMALE,  943 
2010-2011,PRIVATE,REGION 10,GRADE 6,FEMALE,"  2,548 "
2010-2011,PRIVATE,REGION 11,GRADE 6,FEMALE,"  3,202 "
2010-2011,PRIVATE,REGION 12,GRADE 6,FEMALE,"  2,199 "
2010-2011,PRIVATE,CARAGA,GRADE 6,FEMALE,  598 
2010-2011,PRIVATE,BARMM,GRADE 6,FEMALE,  962 
2010-2011,PRIVATE,CAR,GRADE 6,FEMALE,"  1,741 "
2010-2011,PRIVATE,NCR,GRADE 6,FEMALE,"  25,300 "
2010-2011,SUCSLUCS,REGION 1,GRADE 6,FEMALE,  136 
2010-2011,SUCSLUCS,REGION 2,GRADE 6,FEMALE, - 
2010-2011,SUCSLUCS,REGION 3,GRADE 6,FEMALE, - 
2010-2011,SUCSLUCS,REGION 4A,GRADE 6,FEMALE,  137 
2010-2011,SUCSLUCS,REGION 4B,GRADE 6,FEMALE,  112 
2010-2011,SUCSLUCS,REGION 5,GRADE 6,FEMALE,  118 
2010-2011,SUCSLUCS,REGION 6,GRADE 6,FEMALE,  114 
2010-2011,SUCSLUCS,REGION 7,GRADE 6,FEMALE,  23 
2010-2011,SUCSLUCS,REGION 8,GRADE 6,FEMALE,  49 
2010-2011,SUCSLUCS,REGION 9,GRADE 6,FEMALE,  83 
2010-2011,SUCSLUCS,REGION 10,GRADE 6,FEMALE,  40 
2010-2011,SUCSLUCS,REGION 11,GRADE 6,FEMALE, - 
2010-2011,SUCSLUCS,REGION 12,GRADE 6,FEMALE,  30 
2010-2011,SUCSLUCS,CARAGA,GRADE 6,FEMALE,  19 
2010-2011,SUCSLUCS,BARMM,GRADE 6,FEMALE,  72 
2010-2011,SUCSLUCS,CAR,GRADE 6,FEMALE,  42 
2010-2011,SUCSLUCS,NCR,GRADE 6,FEMALE,  117 
2011-2012,PUBLIC,REGION 1,KINDERGARTEN,MALE,"  46,900 "
2011-2012,PUBLIC,REGION 2,KINDERGARTEN,MALE,"  30,396 "
2011-2012,PUBLIC,REGION 3,KINDERGARTEN,MALE,"  78,511 "
2011-2012,PUBLIC,REGION 4A,KINDERGARTEN,MALE,"  87,000 "
2011-2012,PUBLIC,REGION 4B,KINDERGARTEN,MALE,"  33,328 "
2011-2012,PUBLIC,REGION 5,KINDERGARTEN,MALE,"  67,688 "
2011-2012,PUBLIC,REGION 6,KINDERGARTEN,MALE,"  70,363 "
2011-2012,PUBLIC,REGION 7,KINDERGARTEN,MALE,"  73,651 "
2011-2012,PUBLIC,REGION 8,KINDERGARTEN,MALE,"  49,178 "
