SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2010-2011,PUBLIC,CAR,GRADE 6,MALE,15429
2010-2011,PUBLIC,CAR,GRADE 7,FEMALE,11800
2010-2011,PUBLIC,CAR,GRADE 7,MALE,13078
2010-2011,PUBLIC,CAR,GRADE 8,FEMALE,11355
2010-2011,PUBLIC,CAR,GRADE 8,MALE,10928
2010-2011,PUBLIC,CAR,GRADE 9,FEMALE,10777
2010-2011,PUBLIC,CAR,GRADE 9,MALE,9923
2010-2011,PUBLIC,CAR,KINDERGARTEN,FEMALE,9388
2010-2011,PUBLIC,CAR,KINDERGARTEN,MALE,9956
2010-2011,PUBLIC,CARAGA,GRADE 1,FEMALE,40175
2010-2011,PUBLIC,CARAGA,GRADE 1,MALE,48565
2010-2011,PUBLIC,CARAGA,GRADE 10,FEMALE,16568
2010-2011,PUBLIC,CARAGA,GRADE 10,MALE,14746
2010-2011,PUBLIC,CARAGA,GRADE 2,FEMALE,33070
2010-2011,PUBLIC,CARAGA,GRADE 2,MALE,37696
2010-2011,PUBLIC,CARAGA,GRADE 3,FEMALE,30850
2010-2011,PUBLIC,CARAGA,GRADE 3,MALE,33840
2010-2011,PUBLIC,CARAGA,GRADE 4,FEMALE,30076
2010-2011,PUBLIC,CARAGA,GRADE 4,MALE,31664
2010-2011,PUBLIC,CARAGA,GRADE 5,FEMALE,28269
2010-2011,PUBLIC,CARAGA,GRADE 5,MALE,28547
2010-2011,PUBLIC,CARAGA,GRADE 6,FEMALE,26031
2010-2011,PUBLIC,CARAGA,GRADE 6,MALE,25987
2010-2011,PUBLIC,CARAGA,GRADE 7,FEMALE,22994
2010-2011,PUBLIC,CARAGA,GRADE 7,MALE,23971
2010-2011,PUBLIC,CARAGA,GRADE 8,FEMALE,21147
2010-2011,PUBLIC,CARAGA,GRADE 8,MALE,21192
2010-2011,PUBLIC,CARAGA,GRADE 9,FEMALE,18765
2010-2011,PUBLIC,CARAGA,GRADE 9,MALE,17743
2010-2011,PUBLIC,CARAGA,KINDERGARTEN,FEMALE,23744
2010-2011,PUBLIC,CARAGA,KINDERGARTEN,MALE,24993
2010-2011,PUBLIC,NCR,GRADE 1,FEMALE,113518
2010-2011,PUBLIC,NCR,GRADE 1,MALE,128292
2010-2011,PUBLIC,NCR,GRADE 10,FEMALE,73786
2010-2011,PUBLIC,NCR,GRADE 10,MALE,66209
2010-2011,PUBLIC,NCR,GRADE 2,FEMALE,100437
2010-2011,PUBLIC,NCR,GRADE 2,MALE,108284
2010-2011,PUBLIC,NCR,GRADE 3,FEMALE,98467
2010-2011,PUBLIC,NCR,GRADE 3,MALE,105248
2010-2011,PUBLIC,NCR,GRADE 4,FEMALE,97256
2010-2011,PUBLIC,NCR,GRADE 4,MALE,102674
2010-2011,PUBLIC,NCR,GRADE 5,FEMALE,96098
2010-2011,PUBLIC,NCR,GRADE 5,MALE,99297
2010-2011,PUBLIC,NCR,GRADE 6,FEMALE,89684
2010-2011,PUBLIC,NCR,GRADE 6,MALE,92635
2010-2011,PUBLIC,NCR,GRADE 7,FEMALE,93751
2010-2011,PUBLIC,NCR,GRADE 7,MALE,101432
2010-2011,PUBLIC,NCR,GRADE 8,FEMALE,88344
2010-2011,PUBLIC,NCR,GRADE 8,MALE,88496
2010-2011,PUBLIC,NCR,GRADE 9,FEMALE,82076
2010-2011,PUBLIC,NCR,GRADE 9,MALE,78368
2010-2011,PUBLIC,NCR,KINDERGARTEN,FEMALE,34584
2010-2011,PUBLIC,NCR,KINDERGARTEN,MALE,35030
2010-2011,PUBLIC,REGION 1,GRADE 1,FEMALE,55287
2010-2011,PUBLIC,REGION 1,GRADE 1,MALE,64717
2010-2011,PUBLIC,REGION 1,GRADE 10,FEMALE,34906
2010-2011,PUBLIC,REGION 1,GRADE 10,MALE,33812
2010-2011,PUBLIC,REGION 1,GRADE 2,FEMALE,50018
2010-2011,PUBLIC,REGION 1,GRADE 2,MALE,56280
2010-2011,PUBLIC,REGION 1,GRADE 3,FEMALE,48424
2010-2011,PUBLIC,REGION 1,GRADE 3,MALE,52969
2010-2011,PUBLIC,REGION 1,GRADE 4,FEMALE,48773
2010-2011,PUBLIC,REGION 1,GRADE 4,MALE,52012
2010-2011,PUBLIC,REGION 1,GRADE 5,FEMALE,47641
2010-2011,PUBLIC,REGION 1,GRADE 5,MALE,50396
2010-2011,PUBLIC,REGION 1,GRADE 6,FEMALE,44874
2010-2011,PUBLIC,REGION 1,GRADE 6,MALE,47275
2010-2011,PUBLIC,REGION 1,GRADE 7,FEMALE,40153
2010-2011,PUBLIC,REGION 1,GRADE 7,MALE,44120
2010-2011,PUBLIC,REGION 1,GRADE 8,FEMALE,38292
2010-2011,PUBLIC,REGION 1,GRADE 8,MALE,40018
2010-2011,PUBLIC,REGION 1,GRADE 9,FEMALE,36224
2010-2011,PUBLIC,REGION 1,GRADE 9,MALE,37282
2010-2011,PUBLIC,REGION 1,KINDERGARTEN,FEMALE,41177
2010-2011,PUBLIC,REGION 1,KINDERGARTEN,MALE,43376
2010-2011,PUBLIC,REGION 10,GRADE 1,FEMALE,67797
2010-2011,PUBLIC,REGION 10,GRADE 1,MALE,81064
2010-2011,PUBLIC,REGION 10,GRADE 10,FEMALE,24419
2010-2011,PUBLIC,REGION 10,GRADE 10,MALE,20857
2010-2011,PUBLIC,REGION 10,GRADE 2,FEMALE,53781
2010-2011,PUBLIC,REGION 10,GRADE 2,MALE,60383
2010-2011,PUBLIC,REGION 10,GRADE 3,FEMALE,50502
2010-2011,PUBLIC,REGION 10,GRADE 3,MALE,54004
2010-2011,PUBLIC,REGION 10,GRADE 4,FEMALE,48713
2010-2011,PUBLIC,REGION 10,GRADE 4,MALE,49866
2010-2011,PUBLIC,REGION 10,GRADE 5,FEMALE,46500
2010-2011,PUBLIC,REGION 10,GRADE 5,MALE,46188
2010-2011,PUBLIC,REGION 10,GRADE 6,FEMALE,42496
2010-2011,PUBLIC,REGION 10,GRADE 6,MALE,41270
2010-2011,PUBLIC,REGION 10,GRADE 7,FEMALE,34465
2010-2011,PUBLIC,REGION 10,GRADE 7,MALE,36572
2010-2011,PUBLIC,REGION 10,GRADE 8,FEMALE,30088
2010-2011,PUBLIC,REGION 10,GRADE 8,MALE,29874
2010-2011,PUBLIC,REGION 10,GRADE 9,FEMALE,27729
2010-2011,PUBLIC,REGION 10,GRADE 9,MALE,25496
2010-2011,PUBLIC,REGION 10,KINDERGARTEN,FEMALE,28089
2010-2011,PUBLIC,REGION 10,KINDERGARTEN,MALE,29013
2010-2011,PUBLIC,REGION 11,GRADE 1,FEMALE,74176
2010-2011,PUBLIC,REGION 11,GRADE 1,MALE,90284
2010-2011,PUBLIC,REGION 11,GRADE 10,FEMALE,26544
2010-2011,PUBLIC,REGION 11,GRADE 10,MALE,22575
2010-2011,PUBLIC,REGION 11,GRADE 2,FEMALE,55297
2010-2011,PUBLIC,REGION 11,GRADE 2,MALE,62285
2010-2011,PUBLIC,REGION 11,GRADE 3,FEMALE,50901
2010-2011,PUBLIC,REGION 11,GRADE 3,MALE,54465
2010-2011,PUBLIC,REGION 11,GRADE 4,FEMALE,48044
2010-2011,PUBLIC,REGION 11,GRADE 4,MALE,49083
2010-2011,PUBLIC,REGION 11,GRADE 5,FEMALE,44878
2010-2011,PUBLIC,REGION 11,GRADE 5,MALE,44843
2010-2011,PUBLIC,REGION 11,GRADE 6,FEMALE,41734
2010-2011,PUBLIC,REGION 11,GRADE 6,MALE,40081
2010-2011,PUBLIC,REGION 11,GRADE 7,FEMALE,37102
2010-2011,PUBLIC,REGION 11,GRADE 7,MALE,38084
2010-2011,PUBLIC,REGION 11,GRADE 8,FEMALE,33112
2010-2011,PUBLIC,REGION 11,GRADE 8,MALE,31330
2010-2011,PUBLIC,REGION 11,GRADE 9,FEMALE,29679
2010-2011,PUBLIC,REGION 11,GRADE 9,MALE,26574
2010-2011,PUBLIC,REGION 11,KINDERGARTEN,FEMALE,20675
2010-2011,PUBLIC,REGION 11,KINDERGARTEN,MALE,21742
2010-2011,PUBLIC,REGION 12,GRADE 1,FEMALE,65052
2010-2011,PUBLIC,REGION 12,GRADE 1,MALE,75370
2010-2011,PUBLIC,REGION 12,GRADE 10,FEMALE,24967
2010-2011,PUBLIC,REGION 12,GRADE 10,MALE,22096
2010-2011,PUBLIC,REGION 12,GRADE 2,FEMALE,53316
2010-2011,PUBLIC,REGION 12,GRADE 2,MALE,58441
2010-2011,PUBLIC,REGION 12,GRADE 3,FEMALE,48830
2010-2011,PUBLIC,REGION 12,GRADE 3,MALE,52236
2010-2011,PUBLIC,REGION 12,GRADE 4,FEMALE,47247
2010-2011,PUBLIC,REGION 12,GRADE 4,MALE,46946
2010-2011,PUBLIC,REGION 12,GRADE 5,FEMALE,43567
2010-2011,PUBLIC,REGION 12,GRADE 5,MALE,42421
2010-2011,PUBLIC,REGION 12,GRADE 6,FEMALE,39247
2010-2011,PUBLIC,REGION 12,GRADE 6,MALE,37755
2010-2011,PUBLIC,REGION 12,GRADE 7,FEMALE,34252
2010-2011,PUBLIC,REGION 12,GRADE 7,MALE,35583
2010-2011,PUBLIC,REGION 12,GRADE 8,FEMALE,30894
2010-2011,PUBLIC,REGION 12,GRADE 8,MALE,29927
2010-2011,PUBLIC,REGION 12,GRADE 9,FEMALE,27958
2010-2011,PUBLIC,REGION 12,GRADE 9,MALE,25617
2010-2011,PUBLIC,REGION 12,KINDERGARTEN,FEMALE,30667
2010-2011,PUBLIC,REGION 12,KINDERGARTEN,MALE,30853
2010-2011,PUBLIC,REGION 2,GRADE 1,FEMALE,38920
2010-2011,PUBLIC,REGION 2,GRADE 1,MALE,45039
2010-2011,PUBLIC,REGION 2,GRADE 10,FEMALE,22453
2010-2011,PUBLIC,REGION 2,GRADE 10,MALE,20532
2010-2011,PUBLIC,REGION 2,GRADE 2,FEMALE,34872
2010-2011,PUBLIC,REGION 2,GRADE 2,MALE,38802
2010-2011,PUBLIC,REGION 2,GRADE 3,FEMALE,33825
2010-2011,PUBLIC,REGION 2,GRADE 3,MALE,36355
2010-2011,PUBLIC,REGION 2,GRADE 4,FEMALE,33216
2010-2011,PUBLIC,REGION 2,GRADE 4,MALE,34919
2010-2011,PUBLIC,REGION 2,GRADE 5,FEMALE,32048
2010-2011,PUBLIC,REGION 2,GRADE 5,MALE,33462
2010-2011,PUBLIC,REGION 2,GRADE 6,FEMALE,30629
2010-2011,PUBLIC,REGION 2,GRADE 6,MALE,31689
2010-2011,PUBLIC,REGION 2,GRADE 7,FEMALE,26701
2010-2011,PUBLIC,REGION 2,GRADE 7,MALE,27455
2010-2011,PUBLIC,REGION 2,GRADE 8,FEMALE,25403
2010-2011,PUBLIC,REGION 2,GRADE 8,MALE,25415
2010-2011,PUBLIC,REGION 2,GRADE 9,FEMALE,24098
2010-2011,PUBLIC,REGION 2,GRADE 9,MALE,22991
2010-2011,PUBLIC,REGION 2,KINDERGARTEN,FEMALE,13242
2010-2011,PUBLIC,REGION 2,KINDERGARTEN,MALE,13837
2010-2011,PUBLIC,REGION 3,GRADE 1,FEMALE,119724
2010-2011,PUBLIC,REGION 3,GRADE 1,MALE,138511
2010-2011,PUBLIC,REGION 3,GRADE 10,FEMALE,62784
2010-2011,PUBLIC,REGION 3,GRADE 10,MALE,57981
2010-2011,PUBLIC,REGION 3,GRADE 2,FEMALE,105307
2010-2011,PUBLIC,REGION 3,GRADE 2,MALE,115800
2010-2011,PUBLIC,REGION 3,GRADE 3,FEMALE,100933
2010-2011,PUBLIC,REGION 3,GRADE 3,MALE,109890
2010-2011,PUBLIC,REGION 3,GRADE 4,FEMALE,101861
2010-2011,PUBLIC,REGION 3,GRADE 4,MALE,107013
2010-2011,PUBLIC,REGION 3,GRADE 5,FEMALE,98422
2010-2011,PUBLIC,REGION 3,GRADE 5,MALE,102420
2010-2011,PUBLIC,REGION 3,GRADE 6,FEMALE,92002
2010-2011,PUBLIC,REGION 3,GRADE 6,MALE,95309
2010-2011,PUBLIC,REGION 3,GRADE 7,FEMALE,80955
2010-2011,PUBLIC,REGION 3,GRADE 7,MALE,90794
2010-2011,PUBLIC,REGION 3,GRADE 8,FEMALE,75403
2010-2011,PUBLIC,REGION 3,GRADE 8,MALE,78233
2010-2011,PUBLIC,REGION 3,GRADE 9,FEMALE,69812
2010-2011,PUBLIC,REGION 3,GRADE 9,MALE,67934
2010-2011,PUBLIC,REGION 3,KINDERGARTEN,FEMALE,69591
2010-2011,PUBLIC,REGION 3,KINDERGARTEN,MALE,72310
2010-2011,PUBLIC,REGION 4A,GRADE 1,FEMALE,144143
2010-2011,PUBLIC,REGION 4A,GRADE 1,MALE,167419
2010-2011,PUBLIC,REGION 4A,GRADE 10,FEMALE,75476
2010-2011,PUBLIC,REGION 4A,GRADE 10,MALE,67532
2010-2011,PUBLIC,REGION 4A,GRADE 2,FEMALE,124254
2010-2011,PUBLIC,REGION 4A,GRADE 2,MALE,137063
2010-2011,PUBLIC,REGION 4A,GRADE 3,FEMALE,122580
2010-2011,PUBLIC,REGION 4A,GRADE 3,MALE,131100
2010-2011,PUBLIC,REGION 4A,GRADE 4,FEMALE,119217
2010-2011,PUBLIC,REGION 4A,GRADE 4,MALE,125669
2010-2011,PUBLIC,REGION 4A,GRADE 5,FEMALE,115903
2010-2011,PUBLIC,REGION 4A,GRADE 5,MALE,119020
2010-2011,PUBLIC,REGION 4A,GRADE 6,FEMALE,108084
2010-2011,PUBLIC,REGION 4A,GRADE 6,MALE,110464
2010-2011,PUBLIC,REGION 4A,GRADE 7,FEMALE,98062
2010-2011,PUBLIC,REGION 4A,GRADE 7,MALE,107787
2010-2011,PUBLIC,REGION 4A,GRADE 8,FEMALE,90857
2010-2011,PUBLIC,REGION 4A,GRADE 8,MALE,92760
2010-2011,PUBLIC,REGION 4A,GRADE 9,FEMALE,84527
2010-2011,PUBLIC,REGION 4A,GRADE 9,MALE,81025
2010-2011,PUBLIC,REGION 4A,KINDERGARTEN,FEMALE,66125
2010-2011,PUBLIC,REGION 4A,KINDERGARTEN,MALE,69024
2010-2011,PUBLIC,REGION 4B,GRADE 1,FEMALE,45608
2010-2011,PUBLIC,REGION 4B,GRADE 1,MALE,54783
2010-2011,PUBLIC,REGION 4B,GRADE 10,FEMALE,20334
2010-2011,PUBLIC,REGION 4B,GRADE 10,MALE,17983
2010-2011,PUBLIC,REGION 4B,GRADE 2,FEMALE,38799
2010-2011,PUBLIC,REGION 4B,GRADE 2,MALE,43943
2010-2011,PUBLIC,REGION 4B,GRADE 3,FEMALE,36607
2010-2011,PUBLIC,REGION 4B,GRADE 3,MALE,39786
2010-2011,PUBLIC,REGION 4B,GRADE 4,FEMALE,35033
2010-2011,PUBLIC,REGION 4B,GRADE 4,MALE,36864
2010-2011,PUBLIC,REGION 4B,GRADE 5,FEMALE,33074
2010-2011,PUBLIC,REGION 4B,GRADE 5,MALE,34298
2010-2011,PUBLIC,REGION 4B,GRADE 6,FEMALE,30810
2010-2011,PUBLIC,REGION 4B,GRADE 6,MALE,31261
2010-2011,PUBLIC,REGION 4B,GRADE 7,FEMALE,27036
2010-2011,PUBLIC,REGION 4B,GRADE 7,MALE,29048
2010-2011,PUBLIC,REGION 4B,GRADE 8,FEMALE,24228
2010-2011,PUBLIC,REGION 4B,GRADE 8,MALE,24124
2010-2011,PUBLIC,REGION 4B,GRADE 9,FEMALE,22260
2010-2011,PUBLIC,REGION 4B,GRADE 9,MALE,21280
2010-2011,PUBLIC,REGION 4B,KINDERGARTEN,FEMALE,23307
2010-2011,PUBLIC,REGION 4B,KINDERGARTEN,MALE,23982
2010-2011,PUBLIC,REGION 5,GRADE 1,FEMALE,96952
2010-2011,PUBLIC,REGION 5,GRADE 1,MALE,116207
2010-2011,PUBLIC,REGION 5,GRADE 10,FEMALE,42016
2010-2011,PUBLIC,REGION 5,GRADE 10,MALE,36211
2010-2011,PUBLIC,REGION 5,GRADE 2,FEMALE,79794
2010-2011,PUBLIC,REGION 5,GRADE 2,MALE,90823
2010-2011,PUBLIC,REGION 5,GRADE 3,FEMALE,75330
2010-2011,PUBLIC,REGION 5,GRADE 3,MALE,83112
2010-2011,PUBLIC,REGION 5,GRADE 4,FEMALE,72539
2010-2011,PUBLIC,REGION 5,GRADE 4,MALE,77702
2010-2011,PUBLIC,REGION 5,GRADE 5,FEMALE,69337
2010-2011,PUBLIC,REGION 5,GRADE 5,MALE,72542
2010-2011,PUBLIC,REGION 5,GRADE 6,FEMALE,66181
2010-2011,PUBLIC,REGION 5,GRADE 6,MALE,67228
2010-2011,PUBLIC,REGION 5,GRADE 7,FEMALE,55580
2010-2011,PUBLIC,REGION 5,GRADE 7,MALE,59786
2010-2011,PUBLIC,REGION 5,GRADE 8,FEMALE,49700
2010-2011,PUBLIC,REGION 5,GRADE 8,MALE,49042
2010-2011,PUBLIC,REGION 5,GRADE 9,FEMALE,46137
2010-2011,PUBLIC,REGION 5,GRADE 9,MALE,42737
2010-2011,PUBLIC,REGION 5,KINDERGARTEN,FEMALE,51535
2010-2011,PUBLIC,REGION 5,KINDERGARTEN,MALE,54747
2010-2011,PUBLIC,REGION 6,GRADE 1,FEMALE,98263
2010-2011,PUBLIC,REGION 6,GRADE 1,MALE,119773
2010-2011,PUBLIC,REGION 6,GRADE 10,FEMALE,51913
2010-2011,PUBLIC,REGION 6,GRADE 10,MALE,47888
2010-2011,PUBLIC,REGION 6,GRADE 2,FEMALE,83581
2010-2011,PUBLIC,REGION 6,GRADE 2,MALE,94388
2010-2011,PUBLIC,REGION 6,GRADE 3,FEMALE,77145
2010-2011,PUBLIC,REGION 6,GRADE 3,MALE,84749
2010-2011,PUBLIC,REGION 6,GRADE 4,FEMALE,75792
2010-2011,PUBLIC,REGION 6,GRADE 4,MALE,80637
2010-2011,PUBLIC,REGION 6,GRADE 5,FEMALE,72687
2010-2011,PUBLIC,REGION 6,GRADE 5,MALE,75804
2010-2011,PUBLIC,REGION 6,GRADE 6,FEMALE,69551
2010-2011,PUBLIC,REGION 6,GRADE 6,MALE,70757
2010-2011,PUBLIC,REGION 6,GRADE 7,FEMALE,63536
2010-2011,PUBLIC,REGION 6,GRADE 7,MALE,71450
2010-2011,PUBLIC,REGION 6,GRADE 8,FEMALE,59579
2010-2011,PUBLIC,REGION 6,GRADE 8,MALE,63093
2010-2011,PUBLIC,REGION 6,GRADE 9,FEMALE,57419
2010-2011,PUBLIC,REGION 6,GRADE 9,MALE,56022
2010-2011,PUBLIC,REGION 6,KINDERGARTEN,FEMALE,43558
2010-2011,PUBLIC,REGION 6,KINDERGARTEN,MALE,45149
2010-2011,PUBLIC,REGION 7,GRADE 1,FEMALE,95311
2010-2011,PUBLIC,REGION 7,GRADE 1,MALE,115038
2010-2011,PUBLIC,REGION 7,GRADE 10,FEMALE,44221
2010-2011,PUBLIC,REGION 7,GRADE 10,MALE,38653
2010-2011,PUBLIC,REGION 7,GRADE 2,FEMALE,80336
2010-2011,PUBLIC,REGION 7,GRADE 2,MALE,91483
2010-2011,PUBLIC,REGION 7,GRADE 3,FEMALE,76214
2010-2011,PUBLIC,REGION 7,GRADE 3,MALE,84881
2010-2011,PUBLIC,REGION 7,GRADE 4,FEMALE,75271
2010-2011,PUBLIC,REGION 7,GRADE 4,MALE,79657
2010-2011,PUBLIC,REGION 7,GRADE 5,FEMALE,71720
2010-2011,PUBLIC,REGION 7,GRADE 5,MALE,74713
2010-2011,PUBLIC,REGION 7,GRADE 6,FEMALE,65962
2010-2011,PUBLIC,REGION 7,GRADE 6,MALE,66970
2010-2011,PUBLIC,REGION 7,GRADE 7,FEMALE,58527
2010-2011,PUBLIC,REGION 7,GRADE 7,MALE,67210
2010-2011,PUBLIC,REGION 7,GRADE 8,FEMALE,53065
2010-2011,PUBLIC,REGION 7,GRADE 8,MALE,54895
2010-2011,PUBLIC,REGION 7,GRADE 9,FEMALE,49550
2010-2011,PUBLIC,REGION 7,GRADE 9,MALE,45928
2010-2011,PUBLIC,REGION 7,KINDERGARTEN,FEMALE,58733
2010-2011,PUBLIC,REGION 7,KINDERGARTEN,MALE,61820
2010-2011,PUBLIC,REGION 8,GRADE 1,FEMALE,70064
2010-2011,PUBLIC,REGION 8,GRADE 1,MALE,83838
2010-2011,PUBLIC,REGION 8,GRADE 10,FEMALE,29763
2010-2011,PUBLIC,REGION 8,GRADE 10,MALE,25982
2010-2011,PUBLIC,REGION 8,GRADE 2,FEMALE,59425
2010-2011,PUBLIC,REGION 8,GRADE 2,MALE,66200
2010-2011,PUBLIC,REGION 8,GRADE 3,FEMALE,55955
2010-2011,PUBLIC,REGION 8,GRADE 3,MALE,61356
2010-2011,PUBLIC,REGION 8,GRADE 4,FEMALE,54760
2010-2011,PUBLIC,REGION 8,GRADE 4,MALE,57538
2010-2011,PUBLIC,REGION 8,GRADE 5,FEMALE,51656
2010-2011,PUBLIC,REGION 8,GRADE 5,MALE,53235
2010-2011,PUBLIC,REGION 8,GRADE 6,FEMALE,48750
2010-2011,PUBLIC,REGION 8,GRADE 6,MALE,47949
2010-2011,PUBLIC,REGION 8,GRADE 7,FEMALE,43752
2010-2011,PUBLIC,REGION 8,GRADE 7,MALE,46250
2010-2011,PUBLIC,REGION 8,GRADE 8,FEMALE,38176
2010-2011,PUBLIC,REGION 8,GRADE 8,MALE,38121
2010-2011,PUBLIC,REGION 8,GRADE 9,FEMALE,34192
2010-2011,PUBLIC,REGION 8,GRADE 9,MALE,32103
2010-2011,PUBLIC,REGION 8,KINDERGARTEN,FEMALE,33111
2010-2011,PUBLIC,REGION 8,KINDERGARTEN,MALE,34062
2010-2011,PUBLIC,REGION 9,GRADE 1,FEMALE,63407
2010-2011,PUBLIC,REGION 9,GRADE 1,MALE,75603
2010-2011,PUBLIC,REGION 9,GRADE 10,FEMALE,22432
2010-2011,PUBLIC,REGION 9,GRADE 10,MALE,19185
2010-2011,PUBLIC,REGION 9,GRADE 2,FEMALE,48424
2010-2011,PUBLIC,REGION 9,GRADE 2,MALE,53978
2010-2011,PUBLIC,REGION 9,GRADE 3,FEMALE,44224
2010-2011,PUBLIC,REGION 9,GRADE 3,MALE,46911
2010-2011,PUBLIC,REGION 9,GRADE 4,FEMALE,41433
2010-2011,PUBLIC,REGION 9,GRADE 4,MALE,42784
2010-2011,PUBLIC,REGION 9,GRADE 5,FEMALE,39303
2010-2011,PUBLIC,REGION 9,GRADE 5,MALE,38968
2010-2011,PUBLIC,REGION 9,GRADE 6,FEMALE,36457
2010-2011,PUBLIC,REGION 9,GRADE 6,MALE,34953
2010-2011,PUBLIC,REGION 9,GRADE 7,FEMALE,32145
2010-2011,PUBLIC,REGION 9,GRADE 7,MALE,32584
2010-2011,PUBLIC,REGION 9,GRADE 8,FEMALE,28314
2010-2011,PUBLIC,REGION 9,GRADE 8,MALE,26927
2010-2011,PUBLIC,REGION 9,GRADE 9,FEMALE,25434
2010-2011,PUBLIC,REGION 9,GRADE 9,MALE,23168
2010-2011,PUBLIC,REGION 9,KINDERGARTEN,FEMALE,29631
2010-2011,PUBLIC,REGION 9,KINDERGARTEN,MALE,31041
2010-2011,SUCSLUCS,BARMM,GRADE 1,FEMALE,131
2010-2011,SUCSLUCS,BARMM,GRADE 1,MALE,131
2010-2011,SUCSLUCS,BARMM,GRADE 10,FEMALE,352
2010-2011,SUCSLUCS,BARMM,GRADE 10,MALE,193
2010-2011,SUCSLUCS,BARMM,GRADE 2,FEMALE,104
2010-2011,SUCSLUCS,BARMM,GRADE 2,MALE,103
2010-2011,SUCSLUCS,BARMM,GRADE 3,FEMALE,82
2010-2011,SUCSLUCS,BARMM,GRADE 3,MALE,83
2010-2011,SUCSLUCS,BARMM,GRADE 4,FEMALE,82
2010-2011,SUCSLUCS,BARMM,GRADE 4,MALE,73
2010-2011,SUCSLUCS,BARMM,GRADE 5,FEMALE,73
2010-2011,SUCSLUCS,BARMM,GRADE 5,MALE,57
2010-2011,SUCSLUCS,BARMM,GRADE 6,FEMALE,72
2010-2011,SUCSLUCS,BARMM,GRADE 6,MALE,52
2010-2011,SUCSLUCS,BARMM,GRADE 7,FEMALE,224
2010-2011,SUCSLUCS,BARMM,GRADE 7,MALE,233
2010-2011,SUCSLUCS,BARMM,GRADE 8,FEMALE,398
2010-2011,SUCSLUCS,BARMM,GRADE 8,MALE,251
2010-2011,SUCSLUCS,BARMM,GRADE 9,FEMALE,322
2010-2011,SUCSLUCS,BARMM,GRADE 9,MALE,212
2010-2011,SUCSLUCS,BARMM,KINDERGARTEN,FEMALE,242
2010-2011,SUCSLUCS,BARMM,KINDERGARTEN,MALE,236
2010-2011,SUCSLUCS,CAR,GRADE 1,FEMALE,54
2010-2011,SUCSLUCS,CAR,GRADE 1,MALE,65
2010-2011,SUCSLUCS,CAR,GRADE 10,FEMALE,326
2010-2011,SUCSLUCS,CAR,GRADE 10,MALE,273
2010-2011,SUCSLUCS,CAR,GRADE 2,FEMALE,48
2010-2011,SUCSLUCS,CAR,GRADE 2,MALE,53
2010-2011,SUCSLUCS,CAR,GRADE 3,FEMALE,46
2010-2011,SUCSLUCS,CAR,GRADE 3,MALE,53
2010-2011,SUCSLUCS,CAR,GRADE 4,FEMALE,46
2010-2011,SUCSLUCS,CAR,GRADE 4,MALE,49
2010-2011,SUCSLUCS,CAR,GRADE 5,FEMALE,45
2010-2011,SUCSLUCS,CAR,GRADE 5,MALE,47
2010-2011,SUCSLUCS,CAR,GRADE 6,FEMALE,42
2010-2011,SUCSLUCS,CAR,GRADE 6,MALE,42
2010-2011,SUCSLUCS,CAR,GRADE 7,FEMALE,374
2010-2011,SUCSLUCS,CAR,GRADE 7,MALE,408
2010-2011,SUCSLUCS,CAR,GRADE 8,FEMALE,362
2010-2011,SUCSLUCS,CAR,GRADE 8,MALE,339
2010-2011,SUCSLUCS,CAR,GRADE 9,FEMALE,345
2010-2011,SUCSLUCS,CAR,GRADE 9,MALE,305
2010-2011,SUCSLUCS,CAR,KINDERGARTEN,FEMALE,18
2010-2011,SUCSLUCS,CAR,KINDERGARTEN,MALE,20
2010-2011,SUCSLUCS,CARAGA,GRADE 1,FEMALE,14
2010-2011,SUCSLUCS,CARAGA,GRADE 1,MALE,15
2010-2011,SUCSLUCS,CARAGA,GRADE 10,FEMALE,225
2010-2011,SUCSLUCS,CARAGA,GRADE 10,MALE,245
2010-2011,SUCSLUCS,CARAGA,GRADE 2,FEMALE,24
2010-2011,SUCSLUCS,CARAGA,GRADE 2,MALE,7
2010-2011,SUCSLUCS,CARAGA,GRADE 3,FEMALE,14
2010-2011,SUCSLUCS,CARAGA,GRADE 3,MALE,13
2010-2011,SUCSLUCS,CARAGA,GRADE 4,FEMALE,23
2010-2011,SUCSLUCS,CARAGA,GRADE 4,MALE,10
2010-2011,SUCSLUCS,CARAGA,GRADE 5,FEMALE,17
2010-2011,SUCSLUCS,CARAGA,GRADE 5,MALE,12
2010-2011,SUCSLUCS,CARAGA,GRADE 6,FEMALE,19
2010-2011,SUCSLUCS,CARAGA,GRADE 6,MALE,11
2010-2011,SUCSLUCS,CARAGA,GRADE 7,FEMALE,299
2010-2011,SUCSLUCS,CARAGA,GRADE 7,MALE,306
2010-2011,SUCSLUCS,CARAGA,GRADE 8,FEMALE,279
2010-2011,SUCSLUCS,CARAGA,GRADE 8,MALE,216
2010-2011,SUCSLUCS,CARAGA,GRADE 9,FEMALE,223
2010-2011,SUCSLUCS,CARAGA,GRADE 9,MALE,234
2010-2011,SUCSLUCS,CARAGA,KINDERGARTEN,FEMALE,0
2010-2011,SUCSLUCS,CARAGA,KINDERGARTEN,MALE,0
2010-2011,SUCSLUCS,NCR,GRADE 1,FEMALE,150
2010-2011,SUCSLUCS,NCR,GRADE 1,MALE,168
