SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2010-2011,SUCSLUCS,REGION 4A,GRADE 9,FEMALE,549
2010-2011,SUCSLUCS,REGION 4B,GRADE 9,FEMALE,432
2010-2011,SUCSLUCS,REGION 5,GRADE 9,FEMALE,404
2010-2011,SUCSLUCS,REGION 6,GRADE 9,FEMALE,616
2010-2011,SUCSLUCS,REGION 7,GRADE 9,FEMALE,293
2010-2011,SUCSLUCS,REGION 8,GRADE 9,FEMALE,453
2010-2011,SUCSLUCS,REGION 9,GRADE 9,FEMALE,421
2010-2011,SUCSLUCS,REGION 10,GRADE 9,FEMALE,518
2010-2011,SUCSLUCS,REGION 11,GRADE 9,FEMALE,139
2010-2011,SUCSLUCS,REGION 12,GRADE 9,FEMALE,268
2010-2011,SUCSLUCS,CARAGA,GRADE 9,FEMALE,223
2010-2011,SUCSLUCS,BARMM,GRADE 9,FEMALE,322
2010-2011,SUCSLUCS,CAR,GRADE 9,FEMALE,345
2010-2011,SUCSLUCS,NCR,GRADE 9,FEMALE,315
2010-2011,SUCSLUCS,REGION 1,GRADE 10,FEMALE,316
2010-2011,SUCSLUCS,REGION 2,GRADE 10,FEMALE,248
2010-2011,SUCSLUCS,REGION 3,GRADE 10,FEMALE,952
2010-2011,SUCSLUCS,REGION 4A,GRADE 10,FEMALE,536
2010-2011,SUCSLUCS,REGION 4B,GRADE 10,FEMALE,388
2010-2011,SUCSLUCS,REGION 5,GRADE 10,FEMALE,400
2010-2011,SUCSLUCS,REGION 6,GRADE 10,FEMALE,648
2010-2011,SUCSLUCS,REGION 7,GRADE 10,FEMALE,275
2010-2011,SUCSLUCS,REGION 8,GRADE 10,FEMALE,392
2010-2011,SUCSLUCS,REGION 9,GRADE 10,FEMALE,361
2010-2011,SUCSLUCS,REGION 10,GRADE 10,FEMALE,480
2010-2011,SUCSLUCS,REGION 11,GRADE 10,FEMALE,161
2010-2011,SUCSLUCS,REGION 12,GRADE 10,FEMALE,231
2010-2011,SUCSLUCS,CARAGA,GRADE 10,FEMALE,225
2010-2011,SUCSLUCS,BARMM,GRADE 10,FEMALE,352
2010-2011,SUCSLUCS,CAR,GRADE 10,FEMALE,326
2010-2011,SUCSLUCS,NCR,GRADE 10,FEMALE,279
2011-2012,PUBLIC,REGION 1,GRADE 7,MALE ,"43,404"
2011-2012,PUBLIC,REGION 2,GRADE 7,MALE ,"26,860"
2011-2012,PUBLIC,REGION 3,GRADE 7,MALE ,"90,164"
2011-2012,PUBLIC,REGION 4A,GRADE 7,MALE ,"108,536"
2011-2012,PUBLIC,REGION 4B,GRADE 7,MALE ,"28,982"
2011-2012,PUBLIC,REGION 5,GRADE 7,MALE ,"62,033"
2011-2012,PUBLIC,REGION 6,GRADE 7,MALE ,"71,817"
2011-2012,PUBLIC,REGION 7,GRADE 7,MALE ,"65,617"
2011-2012,PUBLIC,REGION 8,GRADE 7,MALE ,"46,210"
2011-2012,PUBLIC,REGION 9,GRADE 7,MALE ,"32,482"
2011-2012,PUBLIC,REGION 10,GRADE 7,MALE ,"35,988"
2011-2012,PUBLIC,REGION 11,GRADE 7,MALE ,"38,083"
2011-2012,PUBLIC,REGION 12,GRADE 7,MALE ,"36,087"
2011-2012,PUBLIC,CARAGA,GRADE 7,MALE ,"23,631"
2011-2012,PUBLIC,BARMM,GRADE 7,MALE ,"23,779"
2011-2012,PUBLIC,CAR,GRADE 7,MALE ,"13,075"
2011-2012,PUBLIC,NCR,GRADE 7,MALE ,"100,333"
2011-2012,PUBLIC,REGION 1,GRADE 8,MALE ,"40,396"
2011-2012,PUBLIC,REGION 2,GRADE 8,MALE ,"25,142"
2011-2012,PUBLIC,REGION 3,GRADE 8,MALE ,"79,805"
2011-2012,PUBLIC,REGION 4A,GRADE 8,MALE ,"95,804"
2011-2012,PUBLIC,REGION 4B,GRADE 8,MALE ,"25,125"
2011-2012,PUBLIC,REGION 5,GRADE 8,MALE ,"50,509"
2011-2012,PUBLIC,REGION 6,GRADE 8,MALE ,"62,565"
2011-2012,PUBLIC,REGION 7,GRADE 8,MALE ,"55,429"
2011-2012,PUBLIC,REGION 8,GRADE 8,MALE ,"39,031"
2011-2012,PUBLIC,REGION 9,GRADE 8,MALE ,"27,078"
2011-2012,PUBLIC,REGION 10,GRADE 8,MALE ,"30,093"
2011-2012,PUBLIC,REGION 11,GRADE 8,MALE ,"31,714"
2011-2012,PUBLIC,REGION 12,GRADE 8,MALE ,"29,604"
2011-2012,PUBLIC,CARAGA,GRADE 8,MALE ,"20,872"
2011-2012,PUBLIC,BARMM,GRADE 8,MALE ,"20,126"
2011-2012,PUBLIC,CAR,GRADE 8,MALE ,"11,037"
2011-2012,PUBLIC,NCR,GRADE 8,MALE ,"89,034"
2011-2012,PUBLIC,REGION 1,GRADE 9,MALE ,"36,279"
2011-2012,PUBLIC,REGION 2,GRADE 9,MALE ,"23,246"
2011-2012,PUBLIC,REGION 3,GRADE 9,MALE ,"69,928"
2011-2012,PUBLIC,REGION 4A,GRADE 9,MALE ,"84,291"
2011-2012,PUBLIC,REGION 4B,GRADE 9,MALE ,"21,137"
2011-2012,PUBLIC,REGION 5,GRADE 9,MALE ,"42,434"
2011-2012,PUBLIC,REGION 6,GRADE 9,MALE ,"55,386"
2011-2012,PUBLIC,REGION 7,GRADE 9,MALE ,"46,555"
2011-2012,PUBLIC,REGION 8,GRADE 9,MALE ,"31,967"
2011-2012,PUBLIC,REGION 9,GRADE 9,MALE ,"23,289"
2011-2012,PUBLIC,REGION 10,GRADE 9,MALE ,"25,380"
2011-2012,PUBLIC,REGION 11,GRADE 9,MALE ,"26,635"
2011-2012,PUBLIC,REGION 12,GRADE 9,MALE ,"26,229"
2011-2012,PUBLIC,CARAGA,GRADE 9,MALE ,"18,592"
2011-2012,PUBLIC,BARMM,GRADE 9,MALE ,"17,468"
2011-2012,PUBLIC,CAR,GRADE 9,MALE ,"9,575"
2011-2012,PUBLIC,NCR,GRADE 9,MALE ,"79,035"
2011-2012,PUBLIC,REGION 1,GRADE 10,MALE ,"32,512"
2011-2012,PUBLIC,REGION 2,GRADE 10,MALE ,"20,769"
2011-2012,PUBLIC,REGION 3,GRADE 10,MALE ,"58,886"
2011-2012,PUBLIC,REGION 4A,GRADE 10,MALE ,"70,388"
2011-2012,PUBLIC,REGION 4B,GRADE 10,MALE ,"18,235"
2011-2012,PUBLIC,REGION 5,GRADE 10,MALE ,"36,849"
2011-2012,PUBLIC,REGION 6,GRADE 10,MALE ,"47,803"
2011-2012,PUBLIC,REGION 7,GRADE 10,MALE ,"39,730"
2011-2012,PUBLIC,REGION 8,GRADE 10,MALE ,"26,849"
2011-2012,PUBLIC,REGION 9,GRADE 10,MALE ,"19,942"
2011-2012,PUBLIC,REGION 10,GRADE 10,MALE ,"21,084"
2011-2012,PUBLIC,REGION 11,GRADE 10,MALE ,"22,349"
2011-2012,PUBLIC,REGION 12,GRADE 10,MALE ,"22,101"
2011-2012,PUBLIC,CARAGA,GRADE 10,MALE ,"15,078"
2011-2012,PUBLIC,BARMM,GRADE 10,MALE ,"13,337"
2011-2012,PUBLIC,CAR,GRADE 10,MALE ,"8,689"
2011-2012,PUBLIC,NCR,GRADE 10,MALE ,"67,862"
2011-2012,PRIVATE,REGION 1,GRADE 7,MALE ,"9,484"
2011-2012,PRIVATE,REGION 2,GRADE 7,MALE ,"6,198"
2011-2012,PRIVATE,REGION 3,GRADE 7,MALE ,"23,908"
2011-2012,PRIVATE,REGION 4A,GRADE 7,MALE ,"34,266"
2011-2012,PRIVATE,REGION 4B,GRADE 7,MALE ,"4,139"
2011-2012,PRIVATE,REGION 5,GRADE 7,MALE ,"8,279"
2011-2012,PRIVATE,REGION 6,GRADE 7,MALE ,"10,331"
2011-2012,PRIVATE,REGION 7,GRADE 7,MALE ,"15,135"
2011-2012,PRIVATE,REGION 8,GRADE 7,MALE ,"5,164"
2011-2012,PRIVATE,REGION 9,GRADE 7,MALE ,"3,995"
2011-2012,PRIVATE,REGION 10,GRADE 7,MALE ,"9,215"
2011-2012,PRIVATE,REGION 11,GRADE 7,MALE ,"7,221"
2011-2012,PRIVATE,REGION 12,GRADE 7,MALE ,"7,478"
2011-2012,PRIVATE,CARAGA,GRADE 7,MALE ,"3,498"
2011-2012,PRIVATE,BARMM,GRADE 7,MALE ,"3,620"
2011-2012,PRIVATE,CAR,GRADE 7,MALE ,"4,856"
2011-2012,PRIVATE,NCR,GRADE 7,MALE ,"30,723"
2011-2012,PRIVATE,REGION 1,GRADE 8,MALE ,"9,374"
2011-2012,PRIVATE,REGION 2,GRADE 8,MALE ,"6,012"
2011-2012,PRIVATE,REGION 3,GRADE 8,MALE ,"23,792"
2011-2012,PRIVATE,REGION 4A,GRADE 8,MALE ,"34,148"
2011-2012,PRIVATE,REGION 4B,GRADE 8,MALE ,"4,045"
2011-2012,PRIVATE,REGION 5,GRADE 8,MALE ,"7,931"
2011-2012,PRIVATE,REGION 6,GRADE 8,MALE ,"10,068"
2011-2012,PRIVATE,REGION 7,GRADE 8,MALE ,"14,521"
2011-2012,PRIVATE,REGION 8,GRADE 8,MALE ,"4,792"
2011-2012,PRIVATE,REGION 9,GRADE 8,MALE ,"3,870"
2011-2012,PRIVATE,REGION 10,GRADE 8,MALE ,"8,645"
2011-2012,PRIVATE,REGION 11,GRADE 8,MALE ,"7,322"
2011-2012,PRIVATE,REGION 12,GRADE 8,MALE ,"7,396"
2011-2012,PRIVATE,CARAGA,GRADE 8,MALE ,"3,223"
2011-2012,PRIVATE,BARMM,GRADE 8,MALE ,"3,734"
2011-2012,PRIVATE,CAR,GRADE 8,MALE ,"4,374"
2011-2012,PRIVATE,NCR,GRADE 8,MALE ,"30,161"
2011-2012,PRIVATE,REGION 1,GRADE 9,MALE ,"8,611"
2011-2012,PRIVATE,REGION 2,GRADE 9,MALE ,"5,699"
2011-2012,PRIVATE,REGION 3,GRADE 9,MALE ,"22,487"
2011-2012,PRIVATE,REGION 4A,GRADE 9,MALE ,"32,420"
2011-2012,PRIVATE,REGION 4B,GRADE 9,MALE ,"3,769"
2011-2012,PRIVATE,REGION 5,GRADE 9,MALE ,"7,092"
2011-2012,PRIVATE,REGION 6,GRADE 9,MALE ,"9,518"
2011-2012,PRIVATE,REGION 7,GRADE 9,MALE ,"13,475"
2011-2012,PRIVATE,REGION 8,GRADE 9,MALE ,"4,348"
2011-2012,PRIVATE,REGION 9,GRADE 9,MALE ,"3,493"
2011-2012,PRIVATE,REGION 10,GRADE 9,MALE ,"8,241"
2011-2012,PRIVATE,REGION 11,GRADE 9,MALE ,"6,729"
2011-2012,PRIVATE,REGION 12,GRADE 9,MALE ,"6,420"
2011-2012,PRIVATE,CARAGA,GRADE 9,MALE ,"2,985"
2011-2012,PRIVATE,BARMM,GRADE 9,MALE ,"3,468"
2011-2012,PRIVATE,CAR,GRADE 9,MALE ,"3,846"
2011-2012,PRIVATE,NCR,GRADE 9,MALE ,"29,147"
2011-2012,PRIVATE,REGION 1,GRADE 10,MALE ,"8,101"
2011-2012,PRIVATE,REGION 2,GRADE 10,MALE ,"5,045"
2011-2012,PRIVATE,REGION 3,GRADE 10,MALE ,"21,150"
2011-2012,PRIVATE,REGION 4A,GRADE 10,MALE ,"30,393"
2011-2012,PRIVATE,REGION 4B,GRADE 10,MALE ,"3,427"
2011-2012,PRIVATE,REGION 5,GRADE 10,MALE ,"6,749"
2011-2012,PRIVATE,REGION 6,GRADE 10,MALE ,"8,996"
2011-2012,PRIVATE,REGION 7,GRADE 10,MALE ,"12,898"
2011-2012,PRIVATE,REGION 8,GRADE 10,MALE ,"4,190"
2011-2012,PRIVATE,REGION 9,GRADE 10,MALE ,"3,494"
2011-2012,PRIVATE,REGION 10,GRADE 10,MALE ,"7,673"
2011-2012,PRIVATE,REGION 11,GRADE 10,MALE ,"6,239"
2011-2012,PRIVATE,REGION 12,GRADE 10,MALE ,"6,277"
2011-2012,PRIVATE,CARAGA,GRADE 10,MALE ,"2,841"
2011-2012,PRIVATE,BARMM,GRADE 10,MALE ,"2,677"
2011-2012,PRIVATE,CAR,GRADE 10,MALE ,"3,542"
2011-2012,PRIVATE,NCR,GRADE 10,MALE ,"27,294"
2011-2012,SUCSLUCS,REGION 1,GRADE 7,MALE ,308
2011-2012,SUCSLUCS,REGION 2,GRADE 7,MALE ,267
2011-2012,SUCSLUCS,REGION 3,GRADE 7,MALE ,962
2011-2012,SUCSLUCS,REGION 4A,GRADE 7,MALE ,540
2011-2012,SUCSLUCS,REGION 4B,GRADE 7,MALE ,242
2011-2012,SUCSLUCS,REGION 5,GRADE 7,MALE ,377
2011-2012,SUCSLUCS,REGION 6,GRADE 7,MALE ,607
2011-2012,SUCSLUCS,REGION 7,GRADE 7,MALE ,137
2011-2012,SUCSLUCS,REGION 8,GRADE 7,MALE ,374
2011-2012,SUCSLUCS,REGION 9,GRADE 7,MALE ,270
2011-2012,SUCSLUCS,REGION 10,GRADE 7,MALE ,311
2011-2012,SUCSLUCS,REGION 11,GRADE 7,MALE ,115
2011-2012,SUCSLUCS,REGION 12,GRADE 7,MALE ,166
2011-2012,SUCSLUCS,CARAGA,GRADE 7,MALE ,205
2011-2012,SUCSLUCS,BARMM,GRADE 7,MALE ,"1,770"
2011-2012,SUCSLUCS,CAR,GRADE 7,MALE ,467
2011-2012,SUCSLUCS,NCR,GRADE 7,MALE ,241
2011-2012,SUCSLUCS,REGION 1,GRADE 8,MALE ,253
2011-2012,SUCSLUCS,REGION 2,GRADE 8,MALE ,215
2011-2012,SUCSLUCS,REGION 3,GRADE 8,MALE ,912
2011-2012,SUCSLUCS,REGION 4A,GRADE 8,MALE ,491
2011-2012,SUCSLUCS,REGION 4B,GRADE 8,MALE ,227
2011-2012,SUCSLUCS,REGION 5,GRADE 8,MALE ,351
2011-2012,SUCSLUCS,REGION 6,GRADE 8,MALE ,536
2011-2012,SUCSLUCS,REGION 7,GRADE 8,MALE ,136
2011-2012,SUCSLUCS,REGION 8,GRADE 8,MALE ,353
2011-2012,SUCSLUCS,REGION 9,GRADE 8,MALE ,371
2011-2012,SUCSLUCS,REGION 10,GRADE 8,MALE ,314
2011-2012,SUCSLUCS,REGION 11,GRADE 8,MALE ,108
2011-2012,SUCSLUCS,REGION 12,GRADE 8,MALE ,181
2011-2012,SUCSLUCS,CARAGA,GRADE 8,MALE ,258
2011-2012,SUCSLUCS,BARMM,GRADE 8,MALE ,"1,256"
2011-2012,SUCSLUCS,CAR,GRADE 8,MALE ,420
2011-2012,SUCSLUCS,NCR,GRADE 8,MALE ,210
2011-2012,SUCSLUCS,REGION 1,GRADE 9,MALE ,249
2011-2012,SUCSLUCS,REGION 2,GRADE 9,MALE ,148
2011-2012,SUCSLUCS,REGION 3,GRADE 9,MALE ,821
2011-2012,SUCSLUCS,REGION 4A,GRADE 9,MALE ,437
2011-2012,SUCSLUCS,REGION 4B,GRADE 9,MALE ,282
2011-2012,SUCSLUCS,REGION 5,GRADE 9,MALE ,328
2011-2012,SUCSLUCS,REGION 6,GRADE 9,MALE ,468
2011-2012,SUCSLUCS,REGION 7,GRADE 9,MALE ,116
2011-2012,SUCSLUCS,REGION 8,GRADE 9,MALE ,321
2011-2012,SUCSLUCS,REGION 9,GRADE 9,MALE ,323
2011-2012,SUCSLUCS,REGION 10,GRADE 9,MALE ,282
2011-2012,SUCSLUCS,REGION 11,GRADE 9,MALE ,112
2011-2012,SUCSLUCS,REGION 12,GRADE 9,MALE ,193
2011-2012,SUCSLUCS,CARAGA,GRADE 9,MALE ,215
2011-2012,SUCSLUCS,BARMM,GRADE 9,MALE ,885
2011-2012,SUCSLUCS,CAR,GRADE 9,MALE ,368
2011-2012,SUCSLUCS,NCR,GRADE 9,MALE ,199
2011-2012,SUCSLUCS,REGION 1,GRADE 10,MALE ,243
2011-2012,SUCSLUCS,REGION 2,GRADE 10,MALE ,142
2011-2012,SUCSLUCS,REGION 3,GRADE 10,MALE ,749
2011-2012,SUCSLUCS,REGION 4A,GRADE 10,MALE ,445
2011-2012,SUCSLUCS,REGION 4B,GRADE 10,MALE ,243
2011-2012,SUCSLUCS,REGION 5,GRADE 10,MALE ,318
2011-2012,SUCSLUCS,REGION 6,GRADE 10,MALE ,558
2011-2012,SUCSLUCS,REGION 7,GRADE 10,MALE ,111
2011-2012,SUCSLUCS,REGION 8,GRADE 10,MALE ,335
2011-2012,SUCSLUCS,REGION 9,GRADE 10,MALE ,226
2011-2012,SUCSLUCS,REGION 10,GRADE 10,MALE ,350
2011-2012,SUCSLUCS,REGION 11,GRADE 10,MALE ,106
2011-2012,SUCSLUCS,REGION 12,GRADE 10,MALE ,141
2011-2012,SUCSLUCS,CARAGA,GRADE 10,MALE ,228
2011-2012,SUCSLUCS,BARMM,GRADE 10,MALE ,"1,028"
2011-2012,SUCSLUCS,CAR,GRADE 10,MALE ,334
2011-2012,SUCSLUCS,NCR,GRADE 10,MALE ,151
2011-2012,PUBLIC,REGION 1,GRADE 7,FEMALE,"38,874"
2011-2012,PUBLIC,REGION 2,GRADE 7,FEMALE,"25,644"
2011-2012,PUBLIC,REGION 3,GRADE 7,FEMALE,"80,500"
2011-2012,PUBLIC,REGION 4A,GRADE 7,FEMALE,"97,402"
2011-2012,PUBLIC,REGION 4B,GRADE 7,FEMALE,"26,789"
2011-2012,PUBLIC,REGION 5,GRADE 7,FEMALE,"57,683"
2011-2012,PUBLIC,REGION 6,GRADE 7,FEMALE,"63,288"
2011-2012,PUBLIC,REGION 7,GRADE 7,FEMALE,"58,287"
2011-2012,PUBLIC,REGION 8,GRADE 7,FEMALE,"43,368"
2011-2012,PUBLIC,REGION 9,GRADE 7,FEMALE,"32,205"
2011-2012,PUBLIC,REGION 10,GRADE 7,FEMALE,"34,634"
2011-2012,PUBLIC,REGION 11,GRADE 7,FEMALE,"37,472"
2011-2012,PUBLIC,REGION 12,GRADE 7,FEMALE,"35,159"
2011-2012,PUBLIC,CARAGA,GRADE 7,FEMALE,"23,010"
2011-2012,PUBLIC,BARMM,GRADE 7,FEMALE,"31,071"
2011-2012,PUBLIC,CAR,GRADE 7,FEMALE,"11,763"
2011-2012,PUBLIC,NCR,GRADE 7,FEMALE,"89,959"
2011-2012,PUBLIC,REGION 1,GRADE 8,FEMALE,"38,356"
2011-2012,PUBLIC,REGION 2,GRADE 8,FEMALE,"25,510"
2011-2012,PUBLIC,REGION 3,GRADE 8,FEMALE,"76,477"
2011-2012,PUBLIC,REGION 4A,GRADE 8,FEMALE,"93,367"
2011-2012,PUBLIC,REGION 4B,GRADE 8,FEMALE,"25,538"
2011-2012,PUBLIC,REGION 5,GRADE 8,FEMALE,"51,367"
2011-2012,PUBLIC,REGION 6,GRADE 8,FEMALE,"60,139"
2011-2012,PUBLIC,REGION 7,GRADE 8,FEMALE,"54,438"
2011-2012,PUBLIC,REGION 8,GRADE 8,FEMALE,"39,599"
2011-2012,PUBLIC,REGION 9,GRADE 8,FEMALE,"28,854"
2011-2012,PUBLIC,REGION 10,GRADE 8,FEMALE,"30,938"
2011-2012,PUBLIC,REGION 11,GRADE 8,FEMALE,"34,016"
2011-2012,PUBLIC,REGION 12,GRADE 8,FEMALE,"31,098"
2011-2012,PUBLIC,CARAGA,GRADE 8,FEMALE,"21,158"
2011-2012,PUBLIC,BARMM,GRADE 8,FEMALE,"27,042"
2011-2012,PUBLIC,CAR,GRADE 8,FEMALE,"11,357"
2011-2012,PUBLIC,NCR,GRADE 8,FEMALE,"89,515"
2011-2012,PUBLIC,REGION 1,GRADE 9,FEMALE,"36,491"
2011-2012,PUBLIC,REGION 2,GRADE 9,FEMALE,"24,512"
2011-2012,PUBLIC,REGION 3,GRADE 9,FEMALE,"71,121"
2011-2012,PUBLIC,REGION 4A,GRADE 9,FEMALE,"86,977"
2011-2012,PUBLIC,REGION 4B,GRADE 9,FEMALE,"22,559"
2011-2012,PUBLIC,REGION 5,GRADE 9,FEMALE,"46,294"
2011-2012,PUBLIC,REGION 6,GRADE 9,FEMALE,"56,430"
2011-2012,PUBLIC,REGION 7,GRADE 9,FEMALE,"49,494"
2011-2012,PUBLIC,REGION 8,GRADE 9,FEMALE,"34,682"
2011-2012,PUBLIC,REGION 9,GRADE 9,FEMALE,"26,123"
2011-2012,PUBLIC,REGION 10,GRADE 9,FEMALE,"27,733"
2011-2012,PUBLIC,REGION 11,GRADE 9,FEMALE,"30,107"
2011-2012,PUBLIC,REGION 12,GRADE 9,FEMALE,"28,722"
2011-2012,PUBLIC,CARAGA,GRADE 9,FEMALE,"19,454"
2011-2012,PUBLIC,BARMM,GRADE 9,FEMALE,"23,483"
2011-2012,PUBLIC,CAR,GRADE 9,FEMALE,"10,868"
2011-2012,PUBLIC,NCR,GRADE 9,FEMALE,"83,500"
2011-2012,PUBLIC,REGION 1,GRADE 10,FEMALE,"33,725"
2011-2012,PUBLIC,REGION 2,GRADE 10,FEMALE,"22,726"
2011-2012,PUBLIC,REGION 3,GRADE 10,FEMALE,"64,370"
2011-2012,PUBLIC,REGION 4A,GRADE 10,FEMALE,"78,454"
2011-2012,PUBLIC,REGION 4B,GRADE 10,FEMALE,"20,607"
2011-2012,PUBLIC,REGION 5,GRADE 10,FEMALE,"42,413"
2011-2012,PUBLIC,REGION 6,GRADE 10,FEMALE,"52,924"
2011-2012,PUBLIC,REGION 7,GRADE 10,FEMALE,"45,765"
2011-2012,PUBLIC,REGION 8,GRADE 10,FEMALE,"30,735"
2011-2012,PUBLIC,REGION 9,GRADE 10,FEMALE,"23,109"
2011-2012,PUBLIC,REGION 10,GRADE 10,FEMALE,"24,728"
2011-2012,PUBLIC,REGION 11,GRADE 10,FEMALE,"26,628"
2011-2012,PUBLIC,REGION 12,GRADE 10,FEMALE,"25,371"
2011-2012,PUBLIC,CARAGA,GRADE 10,FEMALE,"16,470"
2011-2012,PUBLIC,BARMM,GRADE 10,FEMALE,"18,176"
2011-2012,PUBLIC,CAR,GRADE 10,FEMALE,"10,104"
2011-2012,PUBLIC,NCR,GRADE 10,FEMALE,"74,999"
2011-2012,PRIVATE,REGION 1,GRADE 7,FEMALE,"9,046"
2011-2012,PRIVATE,REGION 2,GRADE 7,FEMALE,"5,995"
2011-2012,PRIVATE,REGION 3,GRADE 7,FEMALE,"23,938"
2011-2012,PRIVATE,REGION 4A,GRADE 7,FEMALE,"33,468"
2011-2012,PRIVATE,REGION 4B,GRADE 7,FEMALE,"4,099"
2011-2012,PRIVATE,REGION 5,GRADE 7,FEMALE,"7,824"
2011-2012,PRIVATE,REGION 6,GRADE 7,FEMALE,"9,896"
2011-2012,PRIVATE,REGION 7,GRADE 7,FEMALE,"14,547"
2011-2012,PRIVATE,REGION 8,GRADE 7,FEMALE,"4,986"
2011-2012,PRIVATE,REGION 9,GRADE 7,FEMALE,"4,102"
2011-2012,PRIVATE,REGION 10,GRADE 7,FEMALE,"8,637"
2011-2012,PRIVATE,REGION 11,GRADE 7,FEMALE,"6,953"
2011-2012,PRIVATE,REGION 12,GRADE 7,FEMALE,"7,360"
2011-2012,PRIVATE,CARAGA,GRADE 7,FEMALE,"3,447"
2011-2012,PRIVATE,BARMM,GRADE 7,FEMALE,"4,789"
2011-2012,PRIVATE,CAR,GRADE 7,FEMALE,"4,846"
2011-2012,PRIVATE,NCR,GRADE 7,FEMALE,"29,273"
2011-2012,PRIVATE,REGION 1,GRADE 8,FEMALE,"9,089"
2011-2012,PRIVATE,REGION 2,GRADE 8,FEMALE,"6,012"
2011-2012,PRIVATE,REGION 3,GRADE 8,FEMALE,"24,299"
2011-2012,PRIVATE,REGION 4A,GRADE 8,FEMALE,"33,665"
2011-2012,PRIVATE,REGION 4B,GRADE 8,FEMALE,"4,133"
2011-2012,PRIVATE,REGION 5,GRADE 8,FEMALE,"7,909"
2011-2012,PRIVATE,REGION 6,GRADE 8,FEMALE,"9,837"
2011-2012,PRIVATE,REGION 7,GRADE 8,FEMALE,"14,421"
2011-2012,PRIVATE,REGION 8,GRADE 8,FEMALE,"4,867"
2011-2012,PRIVATE,REGION 9,GRADE 8,FEMALE,"3,910"
2011-2012,PRIVATE,REGION 10,GRADE 8,FEMALE,"8,800"
2011-2012,PRIVATE,REGION 11,GRADE 8,FEMALE,"7,186"
2011-2012,PRIVATE,REGION 12,GRADE 8,FEMALE,"7,252"
2011-2012,PRIVATE,CARAGA,GRADE 8,FEMALE,"3,156"
2011-2012,PRIVATE,BARMM,GRADE 8,FEMALE,"4,860"
2011-2012,PRIVATE,CAR,GRADE 8,FEMALE,"4,434"
2011-2012,PRIVATE,NCR,GRADE 8,FEMALE,"29,463"
2011-2012,PRIVATE,REGION 1,GRADE 9,FEMALE,"8,747"
2011-2012,PRIVATE,REGION 2,GRADE 9,FEMALE,"5,793"
2011-2012,PRIVATE,REGION 3,GRADE 9,FEMALE,"23,179"
2011-2012,PRIVATE,REGION 4A,GRADE 9,FEMALE,"32,796"
2011-2012,PRIVATE,REGION 4B,GRADE 9,FEMALE,"3,986"
2011-2012,PRIVATE,REGION 5,GRADE 9,FEMALE,"7,239"
2011-2012,PRIVATE,REGION 6,GRADE 9,FEMALE,"9,419"
2011-2012,PRIVATE,REGION 7,GRADE 9,FEMALE,"14,072"
2011-2012,PRIVATE,REGION 8,GRADE 9,FEMALE,"4,483"
2011-2012,PRIVATE,REGION 9,GRADE 9,FEMALE,"3,540"
2011-2012,PRIVATE,REGION 10,GRADE 9,FEMALE,"8,406"
2011-2012,PRIVATE,REGION 11,GRADE 9,FEMALE,"7,170"
2011-2012,PRIVATE,REGION 12,GRADE 9,FEMALE,"6,857"
2011-2012,PRIVATE,CARAGA,GRADE 9,FEMALE,"3,060"
2011-2012,PRIVATE,BARMM,GRADE 9,FEMALE,"4,548"
2011-2012,PRIVATE,CAR,GRADE 9,FEMALE,"4,287"
2011-2012,PRIVATE,NCR,GRADE 9,FEMALE,"28,361"
2011-2012,PRIVATE,REGION 1,GRADE 10,FEMALE,"8,201"
2011-2012,PRIVATE,REGION 2,GRADE 10,FEMALE,"5,392"
2011-2012,PRIVATE,REGION 3,GRADE 10,FEMALE,"22,067"
2011-2012,PRIVATE,REGION 4A,GRADE 10,FEMALE,"31,508"
2011-2012,PRIVATE,REGION 4B,GRADE 10,FEMALE,"3,639"
2011-2012,PRIVATE,REGION 5,GRADE 10,FEMALE,"7,102"
2011-2012,PRIVATE,REGION 6,GRADE 10,FEMALE,"9,267"
2011-2012,PRIVATE,REGION 7,GRADE 10,FEMALE,"14,023"
2011-2012,PRIVATE,REGION 8,GRADE 10,FEMALE,"4,490"
2011-2012,PRIVATE,REGION 9,GRADE 10,FEMALE,"3,608"
2011-2012,PRIVATE,REGION 10,GRADE 10,FEMALE,"8,145"
2011-2012,PRIVATE,REGION 11,GRADE 10,FEMALE,"6,738"
2011-2012,PRIVATE,REGION 12,GRADE 10,FEMALE,"6,374"
2011-2012,PRIVATE,CARAGA,GRADE 10,FEMALE,"2,795"
2011-2012,PRIVATE,BARMM,GRADE 10,FEMALE,"3,559"
2011-2012,PRIVATE,CAR,GRADE 10,FEMALE,"4,110"
2011-2012,PRIVATE,NCR,GRADE 10,FEMALE,"27,241"
2011-2012,SUCSLUCS,REGION 1,GRADE 7,FEMALE,360
2011-2012,SUCSLUCS,REGION 2,GRADE 7,FEMALE,339
2011-2012,SUCSLUCS,REGION 3,GRADE 7,FEMALE,"1,162"
2011-2012,SUCSLUCS,REGION 4A,GRADE 7,FEMALE,653
2011-2012,SUCSLUCS,REGION 4B,GRADE 7,FEMALE,331
2011-2012,SUCSLUCS,REGION 5,GRADE 7,FEMALE,441
2011-2012,SUCSLUCS,REGION 6,GRADE 7,FEMALE,642
2011-2012,SUCSLUCS,REGION 7,GRADE 7,FEMALE,179
